-288.07,468.93,1621.9,-205.59,272.5,1730.6,-140.75,119.72,1825,-374.43,208.84,1743.6,-509.28,15.122,1768.3,-656.03,-37.726,1479.1,-169.97,-68.526,1926.6,-179.33,-486.92,1906.7,-170.67,-874.39,2074.3,-36.755,336.15,1717.7,92.733,139.06,1871,185.57,-51.533,1879.1,18.152,2.3988,1912.2,78.861,-400.77,2030.4,111.71,-746.82,2179
-301.05,460.45,1602.2,-216.37,260.46,1708.9,-147.47,114.45,1813.2,-381.38,198.33,1731,-510.56,8.3099,1742.9,-664.76,-34.42,1471.8,-171.46,-66.544,1929.8,-179.19,-481.4,1902.8,-198.46,-843.65,2039.3,-51.37,322.6,1686.9,93.502,136.78,1862.1,186.4,-40.728,1880.6,14.341,3.4153,1905,80,-398.39,2024.9,108.58,-734.95,2176.3
-301.05,460.45,1602.2,-216.37,260.46,1708.9,-147.47,114.45,1813.2,-381.38,198.33,1731,-510.56,8.3099,1742.9,-664.76,-34.42,1471.8,-171.46,-66.544,1929.8,-179.19,-481.4,1902.8,-198.46,-843.65,2039.3,-51.37,322.6,1686.9,93.502,136.78,1862.1,186.4,-40.728,1880.6,14.341,3.4153,1905,80,-398.39,2024.9,108.58,-734.95,2176.3
-311.32,454.08,1582.2,-226.47,256.45,1694.2,-155.32,113.04,1797.6,-392.93,194.56,1722.9,-567.01,9.0668,1640.8,-667.99,-18.758,1486.5,-172.32,-63.15,1916.2,-176.13,-472.49,1881.5,-200.27,-841.67,2022.8,-60.017,318.34,1665.5,91.079,139.01,1839.8,183.35,-36.074,1870.1,4.0002,2.4088,1885.7,81.661,-397.93,2035.2,112.17,-731.24,2206.3
-321.73,449.85,1562.6,-233.33,254.51,1686.3,-160.14,110.98,1790.5,-399.57,191.73,1716.5,-558.74,8.67,1644.5,-665.81,-11.427,1483.4,-174.28,-65.528,1910.6,-176.59,-476.43,1882.5,-202.18,-846.15,2020.5,-67.086,317.28,1656,88.51,144.96,1830.5,180.8,-25.008,1861.6,0.37269,0.42101,1878.8,80.88,-392.23,2030.9,121,-722.22,2219.8
-329.35,447.04,1552.7,-238.43,251.38,1662,-164.29,108.33,1774.5,-405.04,187.19,1690.2,-557,10.501,1651.9,-659.73,-3.0905,1497.9,-176.79,-68.103,1901.5,-177.72,-478.14,1879.7,-212.71,-848.61,2007,-71.816,315.57,1633.8,84.237,154.41,1811.1,179.68,-21.55,1852.5,-3.5338,-1.3532,1872.2,83.587,-386.47,2029.9,121.27,-716.43,2222.8
-329.35,447.04,1552.7,-238.43,251.38,1662,-164.29,108.33,1774.5,-405.04,187.19,1690.2,-557,10.501,1651.9,-659.73,-3.0905,1497.9,-176.79,-68.103,1901.5,-177.72,-478.14,1879.7,-212.71,-848.61,2007,-71.816,315.57,1633.8,84.237,154.41,1811.1,179.68,-21.55,1852.5,-3.5338,-1.3532,1872.2,83.587,-386.47,2029.9,121.27,-716.43,2222.8
-335.4,443.4,1549.8,-237.09,253.3,1664.3,-164.82,109.77,1773.3,-403.24,191.17,1692.6,-554.53,21.043,1650.1,-662.18,2.2094,1490.3,-179.31,-66.195,1897.1,-180.46,-475.96,1879.5,-221.51,-846.44,1998.9,-70.938,315.43,1635.9,80.348,153.72,1809.7,178.43,-30.663,1851.6,-5.8127,-1.3172,1867.5,83.961,-382.62,2024.2,122.58,-713.78,2226.8
-335.4,443.4,1549.8,-237.09,253.3,1664.3,-164.82,109.77,1773.3,-403.24,191.17,1692.6,-554.53,21.043,1650.1,-662.18,2.2094,1490.3,-179.31,-66.195,1897.1,-180.46,-475.96,1879.5,-221.51,-846.44,1998.9,-70.938,315.43,1635.9,80.348,153.72,1809.7,178.43,-30.663,1851.6,-5.8127,-1.3172,1867.5,83.961,-382.62,2024.2,122.58,-713.78,2226.8
-343.32,439.34,1544.6,-240.53,253.85,1659.4,-168.78,111.5,1765.9,-406.01,191,1686.9,-554.36,26.203,1644.7,-662.71,6.385,1483.2,-184.75,-64.148,1886.9,-180.83,-475.65,1883.7,-220.8,-845.21,2004.5,-75.047,316.69,1631.9,74.144,156.51,1806.6,178.23,-28.59,1854.2,-9.3241,2.4744,1857.8,80.669,-366.46,1999.7,123.95,-712.67,2225.6
